2023-12-13 03:52:28,303 INFO  Logger.cs: 70 - 
2023-12-13 04:31:58,896 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:32:16,672 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:32:33,943 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:32:39,527 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:33:23,341 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-12-13 04:33:23,784 INFO  ExportHelperExtension.cs: 347 - Creating joint link_1
2023-12-13 04:33:23,794 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-12-13 04:33:23,796 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-12-13 04:33:23,797 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2023-12-13 04:33:24,237 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2023-12-13 04:33:24,247 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-12-13 04:33:24,247 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-12-13 04:33:24,248 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-12-13 04:33:24,593 ERROR ExportPropertyManager.cs: 399 - Exception caught handling button press 17
System.Exception: Reference sketch  does not exist
   at SW2URDF.URDFExport.ExportHelper.AddSketchGeometry(Origin Origin) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 696
   at SW2URDF.URDFExport.ExportHelper.CreateRefOrigin(Origin Origin, String CoordinateSystemName) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 494
   at SW2URDF.URDFExport.ExportHelper.CreateRefOrigin(Joint Joint) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 486
   at SW2URDF.URDFExport.ExportHelper.CreateJoint(Link parent, Link child) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 454
   at SW2URDF.URDFExport.ExportHelper.CreateLinkFromComponents(Link parent, LinkNode node) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 348
   at SW2URDF.URDFExport.ExportHelper.CreateLink(LinkNode node, Int32 count) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 215
   at SW2URDF.URDFExport.ExportHelper.CreateLink(LinkNode node, Int32 count) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 227
   at SW2URDF.URDFExport.ExportHelper.CreateRobotFromTreeView(LinkNode baseNode) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 169
   at SW2URDF.URDFExport.ExportPropertyManager.ExportButtonPress() in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 239
   at SW2URDF.URDFExport.ExportPropertyManager.OnButtonPress(Int32 Id) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 381
   at SW2URDF.URDFExport.ExportPropertyManager.SolidWorks.Interop.swpublished.IPropertyManagerPage2Handler9.OnButtonPress(Int32 Id) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 399
2023-12-13 04:33:24,667 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:40:13,321 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2023-12-13 04:40:13,322 INFO  SwAddin.cs: 299 - Save is required
2023-12-13 04:40:13,322 INFO  SwAddin.cs: 313 - Saving assembly
2023-12-13 04:40:13,322 INFO  SwAddin.cs: 316 - Opening property manager
2023-12-13 04:40:13,323 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2023-12-13 04:40:13,323 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Assem1
2023-12-13 04:40:13,324 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Assem1
2023-12-13 04:40:13,324 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-12-13 04:40:13,325 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2023-12-13 04:40:13,325 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part1-1
2023-12-13 04:40:13,325 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Part1-1
2023-12-13 04:40:13,326 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part1-1
2023-12-13 04:40:13,326 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-1
2023-12-13 04:40:13,326 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Part2-1
2023-12-13 04:40:13,328 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-1
2023-12-13 04:40:13,328 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-1
2023-12-13 04:40:13,328 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Part3-1
2023-12-13 04:40:13,329 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-1
2023-12-13 04:40:13,329 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2023-12-13 04:40:13,329 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Assem1
2023-12-13 04:40:13,329 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Assem1
2023-12-13 04:40:13,330 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-12-13 04:40:13,330 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2023-12-13 04:40:13,330 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part1-1
2023-12-13 04:40:13,331 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Part1-1
2023-12-13 04:40:13,332 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part1-1
2023-12-13 04:40:13,332 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-1
2023-12-13 04:40:13,334 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Part2-1
2023-12-13 04:40:13,334 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-1
2023-12-13 04:40:13,334 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-1
2023-12-13 04:40:13,335 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Part3-1
2023-12-13 04:40:13,335 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-1
2023-12-13 04:40:13,483 INFO  SwAddin.cs: 339 - Loading config tree
2023-12-13 04:40:13,485 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-12-13 04:40:13,490 INFO  SwAddin.cs: 344 - Showing property manager
2023-12-13 04:40:19,555 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:40:21,331 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:40:37,213 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:40:38,909 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:40:41,174 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:40:45,017 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:40:56,891 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:40:58,470 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:41:01,141 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:41:10,448 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-12-13 04:41:10,575 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:42:15,381 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2023-12-13 04:42:15,382 INFO  SwAddin.cs: 299 - Save is required
2023-12-13 04:42:15,382 INFO  SwAddin.cs: 313 - Saving assembly
2023-12-13 04:42:15,382 INFO  SwAddin.cs: 316 - Opening property manager
2023-12-13 04:42:15,383 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2023-12-13 04:42:15,383 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Assem1
2023-12-13 04:42:15,384 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Assem1
2023-12-13 04:42:15,385 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-12-13 04:42:15,385 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2023-12-13 04:42:15,386 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part1-1
2023-12-13 04:42:15,386 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Part1-1
2023-12-13 04:42:15,387 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part1-1
2023-12-13 04:42:15,387 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-1
2023-12-13 04:42:15,388 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Part2-1
2023-12-13 04:42:15,388 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-1
2023-12-13 04:42:15,389 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-1
2023-12-13 04:42:15,389 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Part3-1
2023-12-13 04:42:15,390 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-1
2023-12-13 04:42:15,390 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1
2023-12-13 04:42:15,390 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Assem1
2023-12-13 04:42:15,391 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Assem1
2023-12-13 04:42:15,391 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-12-13 04:42:15,392 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2023-12-13 04:42:15,392 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part1-1
2023-12-13 04:42:15,393 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Part1-1
2023-12-13 04:42:15,393 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part1-1
2023-12-13 04:42:15,393 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-1
2023-12-13 04:42:15,394 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Part2-1
2023-12-13 04:42:15,394 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-1
2023-12-13 04:42:15,395 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-1
2023-12-13 04:42:15,395 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Part3-1
2023-12-13 04:42:15,396 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-1
2023-12-13 04:42:15,549 INFO  SwAddin.cs: 339 - Loading config tree
2023-12-13 04:42:15,552 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-12-13 04:42:15,558 INFO  SwAddin.cs: 344 - Showing property manager
2023-12-13 04:42:18,780 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:42:22,509 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:42:35,196 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:42:36,516 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:42:39,423 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:42:48,965 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:42:50,189 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:42:52,131 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:42:58,245 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:43:02,582 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-12-13 04:43:02,714 INFO  ExportHelperExtension.cs: 347 - Creating joint link_1
2023-12-13 04:43:02,715 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-12-13 04:43:02,715 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-12-13 04:43:02,716 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2023-12-13 04:43:03,013 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2023-12-13 04:43:03,014 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-12-13 04:43:03,014 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-12-13 04:43:03,014 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-12-13 04:43:03,020 ERROR ExportPropertyManager.cs: 399 - Exception caught handling button press 17
System.Exception: Reference sketch  does not exist
   at SW2URDF.URDFExport.ExportHelper.AddSketchGeometry(Origin Origin) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 696
   at SW2URDF.URDFExport.ExportHelper.CreateRefOrigin(Origin Origin, String CoordinateSystemName) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 494
   at SW2URDF.URDFExport.ExportHelper.CreateRefOrigin(Joint Joint) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 486
   at SW2URDF.URDFExport.ExportHelper.CreateJoint(Link parent, Link child) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 454
   at SW2URDF.URDFExport.ExportHelper.CreateLinkFromComponents(Link parent, LinkNode node) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 348
   at SW2URDF.URDFExport.ExportHelper.CreateLink(LinkNode node, Int32 count) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 215
   at SW2URDF.URDFExport.ExportHelper.CreateLink(LinkNode node, Int32 count) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 227
   at SW2URDF.URDFExport.ExportHelper.CreateRobotFromTreeView(LinkNode baseNode) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportHelperExtension.cs:line 169
   at SW2URDF.URDFExport.ExportPropertyManager.ExportButtonPress() in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 239
   at SW2URDF.URDFExport.ExportPropertyManager.OnButtonPress(Int32 Id) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 381
   at SW2URDF.URDFExport.ExportPropertyManager.SolidWorks.Interop.swpublished.IPropertyManagerPage2Handler9.OnButtonPress(Int32 Id) in C:\Users\Stephen Brawner\workspace\solidworks_urdf_exporter\SW2URDF\URDFExport\ExportPropertyManager.cs:line 399
2023-12-13 04:43:03,093 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-12-13 04:47:31,062 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2023-12-13 04:47:36,632 INFO  SwAddin.cs: 313 - Saving assembly
2023-12-13 04:47:36,729 INFO  SwAddin.cs: 316 - Opening property manager
2023-12-13 04:47:36,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2023-12-13 04:47:36,731 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Assem1
2023-12-13 04:47:36,732 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Assem1
2023-12-13 04:47:36,732 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
